user_id,latitude,longitude,hour,day_type,is_night,is_alone,crowd_density,lighting_condition,crime_area_score,phone_motion_status,walking_speed,distance_from_home,distance_from_safe_zone,battery_level,network_status,weather_condition,panic_button,unusual_movement,time_spent_at_location,nearest_trusted_contact_distance,night_risk_score,isolation_score,movement_risk_score,location_risk_score,emergency_score,total_risk_score,risk_level
U09014,22.006688,72.781125,9,0,0,1,low,dim,0.318,stationary,2.94,12.58,7.83,48,3G,stormy,0,0,4,7.6,0.0,1.0,0.1,0.2792,0.0,0.2848,Safe
U09015,34.03344,83.026706,23,0,1,0,low,dark,0.194,erratic,7.87,8.12,4.61,7,5G,rainy,0,0,7,0.14,1.0,0.4,1.0,0.1702,0.2,0.5125,Medium Risk
U09016,8.441766,94.966797,17,0,0,0,high,bright,0.052,stationary,1.59,10.2,3.59,49,3G,rainy,0,0,7,16.37,0.0,0.04,0.1,0.0959,0.0,0.047,Safe
U09017,27.466004,93.809193,16,0,0,1,high,dark,0.375,walking,3.56,2.8,3.76,80,5G,clear,0,0,2,0.76,0.4,0.64,0.2,0.2344,0.0,0.2966,Safe
U09018,24.933359,94.669148,17,0,0,0,low,bright,0.14,running,5.44,2.14,6.27,79,4G,clear,0,0,32,5.31,0.0,0.4,0.6,0.1398,0.0,0.205,Safe
U09019,26.503906,96.025979,6,1,0,1,low,bright,0.178,stationary,3.06,0.08,0.91,66,3G,cloudy,0,0,66,0.82,0.0,1.0,0.1,0.0984,0.0,0.2396,Safe
U09020,23.405311,72.795381,3,0,1,1,high,bright,0.147,stationary,4.79,13.79,30.0,86,5G,cloudy,0,0,17,0.29,0.6,0.64,0.1,0.4195,0.0,0.3679,Medium Risk
U09021,9.192773,72.249235,4,1,1,1,high,dark,0.331,stationary,0.34,5.01,12.87,41,5G,cloudy,0,1,0,23.22,1.0,0.64,0.1,0.3109,0.3,0.4807,Medium Risk
U09022,12.038226,80.405081,22,0,1,1,medium,dark,0.221,running,4.12,11.84,0.99,9,4G,rainy,1,1,0,8.74,1.0,0.8,0.6,0.1599,1.0,0.69,Emergency
U09023,32.900784,87.990035,15,1,0,1,low,bright,0.111,stationary,2.33,15.45,6.33,66,3G,clear,0,0,3,0.36,0.0,1.0,0.1,0.1703,0.0,0.2576,Safe
U09024,14.288975,80.751124,2,0,1,0,low,dim,0.227,walking,7.41,11.68,0.72,35,4G,clear,0,0,10,2.38,0.6,0.4,0.2,0.1596,0.0,0.2699,Safe
U09025,34.809306,93.878277,17,0,0,0,high,dim,0.041,walking,4.23,0.9,2.15,93,5G,clear,0,0,36,1.53,0.0,0.04,0.2,0.045,0.0,0.0492,Safe
U09026,26.348889,88.804498,22,1,1,0,high,dim,0.319,erratic,2.65,0.91,2.35,89,4G,cloudy,0,0,2,0.11,0.6,0.04,1.0,0.186,0.0,0.3245,Safe
U09027,19.997571,86.385153,20,0,1,0,medium,dim,0.104,stationary,2.11,9.9,0.33,86,3G,cloudy,0,0,11,3.31,0.6,0.2,0.1,0.0883,0.0,0.1971,Safe
U09028,32.841319,70.060097,13,0,0,1,high,bright,0.186,stationary,0.71,5.03,0.13,99,4G,clear,0,0,21,3.48,0.0,0.64,0.1,0.1111,0.0,0.1708,Safe
U09029,29.464627,73.084727,14,1,0,0,low,dim,0.136,walking,4.74,1.98,4.93,60,4G,clear,1,0,10,2.15,0.0,0.4,0.2,0.1239,0.5,0.241,Emergency
U09030,19.582057,80.416459,16,0,0,1,low,bright,0.236,running,1.46,0.92,4.17,28,4G,clear,0,1,16,6.9,0.0,1.0,0.6,0.1628,0.3,0.3907,Medium Risk
U09031,9.85201,96.314868,0,0,1,1,low,dim,0.545,walking,7.22,2.05,0.45,99,4G,clear,0,0,2,2.69,0.6,1.0,0.2,0.2838,0.0,0.421,Medium Risk
U09032,31.444224,77.697852,20,0,1,1,low,dark,0.27,walking,7.53,9.04,5.66,6,5G,foggy,0,0,17,0.61,1.0,1.0,0.2,0.2217,0.2,0.5254,Medium Risk
U09033,28.656078,86.269288,16,0,0,0,high,bright,0.292,stationary,3.71,1.49,1.82,78,4G,foggy,1,0,2,1.82,0.0,0.04,0.1,0.1692,0.5,0.1653,Emergency
U09034,29.349841,96.678275,22,0,1,1,high,dark,0.333,stationary,2.97,3.66,0.34,44,4G,clear,0,0,2,1.1,1.0,0.64,0.1,0.1821,0.0,0.3885,Medium Risk
U09035,28.111186,75.656727,10,1,0,1,low,bright,0.293,stationary,3.38,0.67,0.04,88,5G,cloudy,0,0,13,10.23,0.0,1.0,0.1,0.1491,0.0,0.2523,Safe
U09036,15.445371,72.833344,16,0,0,0,medium,bright,0.446,walking,2.58,8.1,5.56,17,no_signal,rainy,0,0,1,6.04,0.0,0.2,0.2,0.3056,0.2,0.1864,Safe
U09037,31.188834,83.843665,13,0,0,1,medium,bright,0.398,stationary,7.37,8.25,1.05,86,5G,clear,0,0,20,0.06,0.0,0.8,0.1,0.237,0.0,0.2343,Safe
U09038,8.060279,84.004821,19,0,0,0,low,bright,0.643,stationary,7.57,2.17,0.95,80,4G,rainy,0,0,38,3.73,0.0,0.4,0.1,0.3382,0.0,0.1796,Safe
U09039,14.40646,94.734712,18,1,0,1,high,bright,0.458,walking,3.12,1.1,5.62,26,5G,clear,1,0,30,3.14,0.0,0.64,0.2,0.2889,0.5,0.3302,Emergency
U09040,9.257109,68.766473,20,0,1,1,medium,dim,0.09,walking,7.0,2.89,0.02,16,4G,rainy,0,0,7,1.66,0.6,0.8,0.2,0.0548,0.2,0.3637,Medium Risk
U09041,10.986104,79.813954,6,1,0,1,medium,bright,0.53,walking,5.02,10.72,4.04,35,2G,clear,0,0,21,2.52,0.0,0.8,0.2,0.3411,0.0,0.2753,Safe
U09042,22.374237,77.058097,23,0,1,0,low,dim,0.489,stationary,6.7,2.71,3.01,70,3G,cloudy,0,0,14,2.27,0.6,0.4,0.1,0.2836,0.0,0.2859,Safe
U09043,9.005917,84.560532,12,1,0,0,medium,dim,0.081,stationary,4.17,11.51,5.77,99,3G,rainy,0,0,34,17.93,0.0,0.2,0.1,0.1366,0.0,0.0891,Safe
U09044,12.897288,68.27058,17,0,0,1,high,bright,0.411,stationary,0.94,12.1,0.19,94,2G,clear,0,0,54,0.09,0.0,0.64,0.1,0.2477,0.0,0.2049,Safe
U09045,14.283984,88.62085,22,0,1,0,low,bright,0.221,stationary,3.47,7.43,1.79,45,5G,clear,0,0,5,4.44,0.6,0.4,0.1,0.1532,0.0,0.2533,Safe
U09046,25.694148,82.064703,13,0,0,1,low,bright,0.376,stationary,4.06,3.59,0.71,50,3G,cloudy,0,0,0,0.11,0.0,1.0,0.1,0.2071,0.0,0.2668,Safe
U09047,20.658154,88.319987,0,0,1,0,medium,dim,0.253,stationary,5.65,5.54,2.24,5,5G,clear,0,0,18,3.45,0.6,0.2,0.1,0.1674,0.2,0.2568,Safe
U09048,20.377138,80.98638,6,0,0,1,medium,bright,0.241,stationary,6.27,0.98,2.45,52,3G,cloudy,0,0,39,1.71,0.0,0.8,0.1,0.1483,0.0,0.2121,Safe
U09049,28.747679,81.751592,7,0,0,0,low,bright,0.407,stationary,0.92,2.08,2.6,98,4G,clear,0,0,41,1.95,0.0,0.4,0.1,0.2364,0.0,0.1541,Safe
U09050,20.331478,93.970942,17,0,0,0,low,bright,0.076,stationary,5.21,3.06,3.47,90,5G,clear,0,0,19,2.3,0.0,0.4,0.1,0.0829,0.0,0.1157,Safe
U09051,17.409196,74.116046,8,0,0,1,low,dim,0.374,stationary,3.99,0.9,1.1,68,4G,clear,0,0,46,3.74,0.0,1.0,0.1,0.201,0.0,0.2653,Safe
U09052,33.986178,74.307173,0,0,1,0,high,dark,0.664,walking,4.4,15.76,0.1,55,5G,clear,0,0,0,3.35,1.0,0.04,0.2,0.3855,0.0,0.3344,Safe
U09053,8.223919,84.224821,21,0,1,0,low,bright,0.026,erratic,1.43,1.91,0.93,37,4G,rainy,0,0,33,4.49,0.6,0.4,1.0,0.0287,0.0,0.3572,Medium Risk
U09054,16.245611,87.146504,16,1,0,0,low,bright,0.425,stationary,0.8,2.42,1.09,32,3G,clear,0,0,9,6.32,0.0,0.4,0.1,0.2315,0.0,0.1529,Safe
U09055,24.453603,78.285959,18,1,0,1,high,dark,0.249,walking,2.47,0.63,1.82,71,4G,clear,0,0,3,1.96,0.4,0.64,0.2,0.1448,0.0,0.2742,Safe
U09056,29.135849,83.065824,5,0,1,0,high,dim,0.277,stationary,2.33,1.54,0.48,15,4G,clear,0,0,1,2.19,0.6,0.04,0.1,0.1484,0.2,0.2201,Safe
U09057,30.04315,74.607836,2,0,1,1,medium,dim,0.234,walking,2.46,0.83,3.77,48,3G,stormy,0,0,54,2.12,0.6,0.8,0.2,0.1575,0.0,0.3494,Safe
U09058,9.243975,71.941408,23,0,1,1,high,dark,0.37,stationary,7.97,4.43,1.35,23,3G,cloudy,0,0,2,0.91,1.0,0.64,0.1,0.2133,0.0,0.3963,Medium Risk
U09059,27.146566,74.909617,4,0,1,0,medium,dark,0.389,walking,4.31,4.26,1.43,52,5G,foggy,0,0,2,1.84,1.0,0.2,0.2,0.223,0.0,0.3258,Safe
U09060,27.446848,94.574819,1,0,1,0,low,bright,0.326,running,7.22,0.48,1.22,46,2G,rainy,0,0,8,3.28,0.6,0.4,0.6,0.1768,0.0,0.3342,Safe
U09061,13.780144,91.252722,19,0,0,0,medium,bright,0.103,walking,5.33,10.02,2.0,8,5G,clear,0,0,4,1.75,0.0,0.2,0.2,0.1049,0.2,0.1362,Safe
U09062,11.044926,72.067125,3,0,1,1,medium,dark,0.373,walking,0.72,7.78,0.2,45,4G,clear,0,0,7,0.79,1.0,0.8,0.2,0.2144,0.0,0.4436,Medium Risk
U09063,28.241526,69.350249,9,1,0,1,low,dim,0.043,running,3.31,4.11,5.9,44,5G,cloudy,0,0,15,3.04,0.0,1.0,0.6,0.0942,0.0,0.3136,Safe
U09064,14.7365,70.702364,9,0,0,0,low,dim,0.398,stationary,4.58,2.5,3.89,67,5G,clear,0,0,5,1.13,0.0,0.4,0.1,0.2462,0.0,0.1566,Safe
U09065,8.045193,76.509551,23,0,1,1,high,bright,0.387,stationary,5.92,4.58,0.11,26,5G,clear,0,0,25,1.07,0.6,0.64,0.1,0.2099,0.0,0.3155,Safe
U09066,14.03646,91.529411,20,0,1,0,medium,dark,0.362,walking,5.17,0.57,5.96,80,2G,rainy,0,0,9,1.07,1.0,0.2,0.2,0.2425,0.0,0.3306,Safe
U09067,8.838836,77.31986,10,0,0,0,low,bright,0.508,walking,6.65,0.33,4.14,48,4G,clear,0,0,3,0.08,0.0,0.4,0.2,0.2965,0.0,0.1841,Safe
U09068,14.728041,73.384003,15,0,0,1,high,bright,0.125,running,5.51,5.94,5.16,33,5G,clear,0,0,43,5.1,0.0,0.64,0.6,0.1339,0.0,0.2515,Safe
U09069,17.045529,79.479392,16,0,0,1,low,bright,0.213,walking,0.17,0.11,2.43,39,3G,clear,0,0,12,3.52,0.0,1.0,0.2,0.1312,0.0,0.2628,Safe
U09070,15.327804,71.597555,15,1,0,0,low,dim,0.333,walking,0.63,4.15,5.3,45,3G,clear,0,1,5,1.2,0.0,0.4,0.2,0.2333,0.3,0.2283,Safe
U09071,32.838301,81.636288,6,0,0,1,high,dim,0.211,walking,5.42,6.68,1.27,31,5G,clear,0,0,19,8.33,0.0,0.64,0.2,0.1405,0.0,0.1931,Safe
U09072,14.27839,87.59107,15,1,0,1,low,bright,0.058,walking,4.57,2.93,6.64,61,3G,cloudy,0,0,18,1.92,0.0,1.0,0.2,0.1052,0.0,0.2563,Safe
U09073,20.62344,78.69661,2,0,1,0,medium,bright,0.359,stationary,1.69,8.9,7.18,48,3G,rainy,0,0,17,12.35,0.6,0.2,0.1,0.281,0.0,0.2452,Safe
U09074,33.850545,73.034733,15,0,0,0,medium,dim,0.547,walking,2.21,3.2,0.21,53,4G,clear,0,0,9,4.4,0.0,0.2,0.2,0.2863,0.0,0.1416,Safe
U09075,31.738386,81.142727,7,1,0,1,low,bright,0.14,stationary,2.95,8.82,1.6,67,4G,clear,0,0,10,3.24,0.0,1.0,0.1,0.1154,0.0,0.2438,Safe
U09076,16.349979,90.112188,11,0,0,1,low,dim,0.31,walking,4.29,4.12,1.45,39,5G,clear,0,0,3,15.75,0.0,1.0,0.2,0.1832,0.0,0.2758,Safe
U09077,16.815238,70.221233,2,0,1,1,medium,dark,0.191,stationary,7.99,0.59,7.1,87,no_signal,cloudy,0,0,13,3.31,1.0,0.8,0.1,0.1685,0.0,0.4171,Medium Risk
U09078,24.019894,70.057177,16,1,0,0,high,dim,0.245,stationary,7.66,6.86,4.95,59,4G,cloudy,0,0,31,2.99,0.0,0.04,0.1,0.1949,0.0,0.0717,Safe
U09079,32.782297,77.225211,20,0,1,0,medium,dark,0.364,stationary,3.73,12.63,1.73,79,4G,rainy,0,0,5,1.85,1.0,0.2,0.1,0.2414,0.0,0.3154,Safe
U09080,8.269994,80.036531,17,0,0,0,low,bright,0.394,stationary,5.8,1.34,3.13,57,4G,clear,0,0,22,3.69,0.0,0.4,0.1,0.2328,0.0,0.1532,Safe
U09081,18.614234,74.277683,10,1,0,0,medium,bright,0.361,running,1.44,1.04,4.06,46,4G,foggy,0,0,12,0.53,0.0,0.2,0.6,0.2246,0.0,0.1861,Safe
U09082,30.943938,68.780408,3,0,1,0,low,dim,0.399,erratic,2.75,6.12,0.83,64,4G,clear,0,0,5,1.06,0.6,0.4,1.0,0.2282,0.0,0.407,Medium Risk
U09083,19.082689,74.36723,15,0,0,1,high,bright,0.197,stationary,7.28,17.72,3.76,57,4G,rainy,0,0,0,6.83,0.0,0.64,0.1,0.1952,0.0,0.1918,Safe
U09084,27.441482,80.625726,16,1,0,0,low,bright,0.279,stationary,1.07,3.66,5.4,24,5G,clear,0,0,18,4.09,0.0,0.4,0.1,0.2057,0.0,0.1464,Safe
U09085,26.681972,70.303393,8,0,0,0,high,bright,0.243,stationary,6.82,0.39,5.27,97,5G,clear,0,0,3,2.89,0.0,0.04,0.1,0.1755,0.0,0.0669,Safe
U09086,13.547385,88.760863,5,0,1,1,low,dim,0.215,stationary,0.44,1.13,5.7,32,3G,rainy,1,0,6,1.26,0.6,1.0,0.1,0.1683,0.5,0.4771,Emergency
U09087,20.139052,84.010924,23,1,1,0,low,bright,0.402,walking,2.37,6.29,3.86,27,5G,clear,0,0,29,0.46,0.6,0.4,0.2,0.2606,0.0,0.2951,Safe
U09088,23.287041,80.598766,19,0,0,0,medium,dim,0.323,stationary,2.15,1.37,5.07,89,4G,clear,0,0,12,12.08,0.0,0.2,0.1,0.2168,0.0,0.1092,Safe
U09089,27.317499,83.042643,1,1,1,1,medium,dark,0.332,walking,4.76,4.84,6.48,25,4G,stormy,0,0,12,1.88,1.0,0.8,0.2,0.2469,0.0,0.4517,Medium Risk
U09090,30.20452,87.018373,8,1,0,0,medium,bright,0.112,stationary,1.82,3.31,0.33,77,4G,clear,0,0,12,5.24,0.0,0.2,0.1,0.0703,0.0,0.0726,Safe
U09091,28.518197,96.849157,20,0,1,1,high,dark,0.312,stationary,1.6,6.95,0.51,55,5G,rainy,0,0,22,2.46,1.0,0.64,0.1,0.1843,0.0,0.3891,Medium Risk
U09092,8.76441,90.478482,5,0,1,1,high,dim,0.406,walking,4.91,2.05,4.92,34,4G,cloudy,0,0,36,3.44,0.6,0.64,0.2,0.259,0.0,0.3428,Safe
U09093,26.107222,83.67053,2,0,1,0,low,dark,0.798,stationary,7.51,0.18,0.01,50,5G,rainy,0,0,11,9.28,1.0,0.4,0.1,0.3997,0.0,0.3949,Medium Risk
U09094,21.427518,90.34548,19,0,0,1,low,bright,0.244,running,0.03,0.35,1.92,8,4G,clear,0,0,17,4.89,0.0,1.0,0.6,0.1424,0.2,0.3656,Medium Risk
U09095,23.494267,81.781503,5,1,1,0,high,dark,0.823,stationary,7.54,4.5,0.83,7,5G,clear,0,0,67,0.57,1.0,0.04,0.1,0.4348,0.2,0.3717,Medium Risk
U09096,18.070088,77.016352,6,0,0,0,high,bright,0.133,stationary,2.6,0.49,2.83,49,4G,clear,0,0,9,2.61,0.0,0.04,0.1,0.0964,0.0,0.0471,Safe
U09097,27.278708,75.596877,0,0,1,0,low,dark,0.502,stationary,1.6,2.51,6.34,9,3G,clear,0,0,37,11.06,1.0,0.4,0.1,0.3228,0.2,0.4157,Medium Risk
U09098,26.19499,79.584899,22,0,1,1,high,dark,0.368,stationary,3.43,4.67,2.71,27,4G,cloudy,0,0,24,6.8,1.0,0.64,0.1,0.2267,0.0,0.3997,Medium Risk
U09099,23.646135,68.066215,0,1,1,0,medium,dark,0.346,walking,7.98,2.12,1.51,83,3G,clear,0,0,14,1.46,1.0,0.2,0.2,0.1952,0.0,0.3188,Safe
U09100,31.263349,73.131721,4,0,1,0,low,dark,0.176,walking,4.56,2.67,1.86,55,5G,foggy,0,0,5,6.48,1.0,0.4,0.2,0.1155,0.0,0.3389,Safe
U09101,10.751301,71.669467,5,1,1,1,high,dim,0.201,erratic,7.32,10.16,14.42,7,5G,cloudy,0,1,45,0.09,0.6,0.64,1.0,0.2786,0.5,0.5676,High Risk
U09102,16.127628,95.849919,12,0,0,0,low,bright,0.222,stationary,5.54,7.49,0.97,45,3G,clear,0,0,10,6.31,0.0,0.4,0.1,0.1457,0.0,0.1314,Safe
U09103,21.368521,69.880587,1,1,1,1,medium,dark,0.254,walking,4.95,13.92,4.33,55,4G,clear,0,0,36,6.77,1.0,0.8,0.2,0.2167,0.0,0.4442,Medium Risk
U09104,33.88233,82.52821,14,0,0,0,medium,bright,0.324,stationary,1.23,13.2,1.96,5,4G,clear,0,0,10,2.87,0.0,0.2,0.1,0.2256,0.2,0.1514,Safe
U09105,9.943011,94.67182,14,0,0,1,low,bright,0.548,stationary,3.44,6.64,0.11,15,2G,clear,0,0,19,0.07,0.0,1.0,0.1,0.2972,0.2,0.3293,Safe
U09106,17.101092,85.618086,12,1,0,1,medium,bright,0.147,walking,4.15,2.73,0.67,21,4G,cloudy,0,0,8,1.22,0.0,0.8,0.2,0.0893,0.0,0.2123,Safe
U09107,32.999045,82.362803,13,0,0,0,medium,bright,0.04,walking,6.52,2.6,5.81,56,4G,rainy,0,0,25,3.28,0.0,0.2,0.2,0.0868,0.0,0.0917,Safe
U09108,32.244584,89.546808,21,0,1,1,low,dim,0.332,stationary,6.31,3.59,2.16,41,3G,clear,0,0,6,2.02,0.6,1.0,0.1,0.1996,0.0,0.3849,Medium Risk
U09109,31.36163,78.247883,6,1,0,0,medium,bright,0.133,erratic,7.08,3.88,4.94,94,4G,cloudy,0,1,1,3.63,0.0,0.2,1.0,0.1288,0.3,0.2822,Safe
U09110,16.326542,73.617719,13,0,0,0,medium,bright,0.324,walking,6.64,2.32,7.28,33,4G,stormy,0,0,6,6.55,0.0,0.2,0.2,0.2425,0.0,0.1306,Safe
U09111,30.864566,92.571191,23,0,1,0,high,dark,0.065,walking,6.84,2.12,5.49,36,4G,clear,0,0,17,1.24,1.0,0.04,0.2,0.0945,0.0,0.2616,Safe
U09112,21.644164,69.640883,9,0,0,1,high,bright,0.172,walking,0.03,0.12,0.47,82,5G,rainy,0,0,3,0.93,0.0,0.64,0.2,0.0911,0.0,0.1808,Safe
U09113,24.734029,91.426026,16,1,0,0,low,bright,0.339,walking,1.43,2.48,0.41,23,4G,clear,0,1,1,4.4,0.0,0.4,0.2,0.1819,0.3,0.2155,Safe
U09114,14.448272,70.997617,13,0,0,1,medium,bright,0.242,walking,0.82,4.57,2.5,62,4G,clear,0,0,7,5.43,0.0,0.8,0.2,0.1612,0.0,0.2303,Safe
U09115,27.080195,86.141468,7,0,0,1,low,bright,0.679,walking,0.89,3.81,2.19,43,4G,cloudy,1,1,3,3.72,0.0,1.0,0.2,0.3741,0.8,0.4835,Emergency
U09116,16.847822,81.834373,3,0,1,1,low,dim,0.074,walking,0.85,2.0,0.4,36,3G,stormy,0,0,40,1.08,0.6,1.0,0.2,0.0477,0.0,0.3619,Medium Risk
U09117,17.284772,96.957694,15,0,0,1,medium,dim,0.28,walking,3.72,5.5,1.65,11,4G,rainy,0,0,46,0.93,0.0,0.8,0.2,0.1748,0.2,0.2737,Safe
U09118,25.194064,79.249702,23,1,1,1,low,bright,0.121,walking,3.41,0.84,0.71,8,4G,rainy,0,0,11,11.85,0.6,1.0,0.2,0.0704,0.2,0.4076,Medium Risk
U09119,14.475462,95.761314,12,0,0,1,high,dim,0.127,walking,3.27,6.27,1.24,63,4G,foggy,0,0,0,4.64,0.0,0.64,0.2,0.0968,0.0,0.1822,Safe
U09120,14.059846,79.709635,21,0,1,1,high,dark,0.435,stationary,1.69,2.81,1.08,5,5G,cloudy,0,0,31,7.12,1.0,0.64,0.1,0.2377,0.2,0.4424,Medium Risk
U09121,17.967399,87.769314,19,0,0,1,medium,bright,0.539,walking,3.45,20.59,0.75,84,3G,rainy,0,0,19,7.19,0.0,0.8,0.2,0.3456,0.0,0.2764,Safe
U09122,29.007718,86.666177,17,0,0,0,medium,bright,0.212,running,1.04,4.61,4.56,92,4G,rainy,0,0,4,2.66,0.0,0.2,0.6,0.167,0.0,0.1717,Safe
U09123,14.066415,70.507107,13,1,0,1,high,dim,0.397,stationary,6.26,15.46,1.39,93,4G,stormy,0,0,51,6.42,0.0,0.64,0.1,0.2639,0.0,0.209,Safe
U09124,29.257597,89.557609,17,0,0,1,low,bright,0.19,stationary,6.46,5.76,3.27,55,5G,clear,0,0,9,3.45,0.0,1.0,0.1,0.1469,0.0,0.2517,Safe
U09125,26.781342,74.051361,4,0,1,1,low,dark,0.076,walking,6.74,0.59,0.66,69,3G,clear,0,0,15,2.45,1.0,1.0,0.2,0.0466,0.0,0.4416,Medium Risk
U09126,26.335157,79.264787,8,0,0,0,low,bright,0.246,stationary,7.95,28.25,3.27,41,4G,foggy,0,0,1,1.87,0.0,0.4,0.1,0.2499,0.0,0.1575,Safe
U09127,20.818403,90.683822,2,1,1,1,medium,dim,0.363,stationary,0.29,7.02,1.19,90,5G,foggy,0,0,15,3.46,0.6,0.8,0.1,0.2168,0.0,0.3492,Safe
U09128,28.138972,95.385097,7,0,0,0,high,dim,0.311,stationary,4.56,5.1,3.72,47,no_signal,clear,0,0,18,0.73,0.0,0.04,0.1,0.2097,0.0,0.0754,Safe
U09129,8.365027,84.234306,19,0,0,1,low,bright,0.209,walking,1.94,6.7,3.57,90,5G,clear,0,0,6,0.13,0.0,1.0,0.2,0.1625,0.0,0.2706,Safe
U09130,16.251396,83.062151,21,1,1,0,low,dim,0.571,stationary,3.22,6.85,3.97,61,2G,cloudy,0,1,26,5.31,0.6,0.4,0.1,0.348,0.3,0.362,Medium Risk
U09131,26.336712,82.642779,9,1,0,1,high,bright,0.063,walking,6.67,1.56,5.68,25,3G,foggy,0,0,21,4.56,0.0,0.64,0.2,0.0935,0.0,0.1814,Safe
U09132,34.656976,91.680376,21,1,1,0,high,dark,0.066,walking,1.86,0.2,2.19,33,4G,clear,0,0,10,0.33,1.0,0.04,0.2,0.0556,0.0,0.2519,Safe
U09133,8.067887,96.800366,18,0,0,1,medium,dim,0.141,running,7.07,0.23,1.9,29,no_signal,foggy,0,0,11,3.1,0.0,0.8,0.6,0.0903,0.0,0.2726,Safe
U09134,21.769251,86.37414,20,1,1,0,low,bright,0.218,walking,6.05,3.15,2.85,99,4G,rainy,1,0,13,6.54,0.6,0.4,0.2,0.148,0.5,0.367,Emergency
U09135,32.943584,78.98005,2,0,1,1,low,dim,0.37,stationary,2.68,1.25,4.06,11,3G,rainy,0,1,2,0.51,0.6,1.0,0.1,0.2298,0.5,0.4924,Medium Risk
U09136,31.315563,74.341265,10,0,0,0,high,bright,0.19,stationary,2.48,3.46,3.17,34,4G,cloudy,0,0,25,10.03,0.0,0.04,0.1,0.1382,0.0,0.0576,Safe
U09137,8.624677,73.765815,10,0,0,1,low,bright,0.251,erratic,2.27,32.76,0.14,77,3G,clear,0,0,1,2.06,0.0,1.0,1.0,0.2361,0.0,0.409,Medium Risk
U09138,22.298069,92.828379,16,0,0,0,high,bright,0.551,stationary,0.42,2.94,5.67,28,2G,rainy,0,0,9,0.2,0.0,0.04,0.1,0.342,0.0,0.1085,Safe
U09139,8.115752,96.77821,15,1,0,1,high,bright,0.052,walking,0.35,3.11,3.41,16,2G,foggy,0,0,11,2.0,0.0,0.64,0.2,0.0705,0.2,0.2156,Safe
U09140,29.318524,88.241723,6,0,0,1,medium,bright,0.176,stationary,1.54,0.06,4.89,81,5G,rainy,0,0,7,2.0,0.0,0.8,0.1,0.1371,0.0,0.2093,Safe
U09141,16.339621,95.71904,3,1,1,0,high,dark,0.362,running,5.9,8.12,5.12,91,4G,clear,0,0,3,3.4,1.0,0.04,0.6,0.2593,0.0,0.3628,Medium Risk
U09142,28.670948,78.14987,22,1,1,1,low,dark,0.273,walking,6.0,14.0,0.19,81,4G,cloudy,0,0,30,8.57,1.0,1.0,0.2,0.1851,0.0,0.4763,Medium Risk
U09143,33.50942,86.200262,18,0,0,1,high,bright,0.093,stationary,5.21,9.11,0.92,34,3G,clear,0,0,17,2.34,0.0,0.64,0.1,0.0861,0.0,0.1645,Safe
U09144,34.354296,82.838852,11,1,0,1,medium,bright,0.591,walking,4.79,1.06,1.3,65,4G,rainy,0,0,2,0.1,0.0,0.8,0.2,0.312,0.0,0.268,Safe
U09145,32.141002,81.978527,14,0,0,0,low,dim,0.121,walking,0.63,5.64,5.63,95,5G,foggy,1,0,72,3.26,0.0,0.4,0.2,0.1356,0.5,0.2439,Emergency
U09146,13.511873,86.338835,10,0,0,1,high,bright,0.478,stationary,0.78,2.29,0.22,66,5G,rainy,0,0,14,0.39,0.0,0.64,0.1,0.2488,0.0,0.2052,Safe
U09147,13.254205,76.999826,4,1,1,1,high,bright,0.264,stationary,4.91,0.87,1.57,28,4G,clear,1,0,39,7.2,0.6,0.64,0.1,0.1506,0.5,0.4007,Emergency
U09148,24.896072,86.578048,4,0,1,0,medium,dark,0.216,stationary,5.79,6.92,6.83,83,4G,clear,0,0,6,3.3,1.0,0.2,0.1,0.1994,0.0,0.3048,Safe
U09149,22.689449,87.512984,14,0,0,1,high,bright,0.161,running,1.06,0.93,3.34,20,5G,cloudy,0,0,31,6.03,0.0,0.64,0.6,0.117,0.0,0.2472,Safe
U09150,8.257434,92.247287,17,0,0,0,high,bright,0.27,erratic,1.94,0.05,2.65,24,3G,foggy,0,0,28,15.03,0.0,0.04,1.0,0.1617,0.0,0.1984,Safe
U09151,18.576638,89.183961,10,1,0,0,high,bright,0.33,stationary,4.05,1.36,1.82,89,2G,cloudy,1,0,5,1.16,0.0,0.04,0.1,0.1877,0.5,0.1699,Emergency
U09152,32.480657,77.273459,11,0,0,0,medium,bright,0.205,walking,1.49,0.24,3.08,87,4G,clear,0,0,2,3.1,0.0,0.2,0.2,0.1341,0.0,0.1035,Safe
U09153,32.255694,81.073201,1,0,1,1,medium,dark,0.16,erratic,0.94,7.02,4.24,49,4G,clear,0,0,1,14.82,1.0,0.8,1.0,0.1458,0.0,0.5464,Medium Risk
U09154,13.505486,71.490959,19,0,0,0,medium,bright,0.425,walking,6.98,0.26,7.72,63,3G,foggy,0,0,18,25.26,0.0,0.2,0.2,0.2906,0.0,0.1426,Safe
U09155,18.313003,75.46153,14,1,0,1,medium,bright,0.335,stationary,1.8,0.52,0.11,23,3G,clear,0,0,0,7.58,0.0,0.8,0.1,0.1703,0.0,0.2176,Safe
U09156,23.129882,83.107407,19,0,0,0,low,bright,0.438,stationary,0.43,0.89,1.08,29,4G,clear,0,0,14,1.52,0.0,0.4,0.1,0.2328,0.0,0.1532,Safe
